service_id,date,exception_type
23,20150101,2
23,20150525,2
23,20140901,2
23,20150907,2
23,20141127,2
23,20151126,2
23,20141225,2
23,20151225,2
24,20150704,2
25,20150101,2
25,20150525,2
25,20140901,2
25,20150907,2
25,20141127,2
25,20151126,2
25,20141225,2
25,20151225,2
26,20150704,2
29,20150101,2
29,20150525,2
29,20140901,2
29,20150907,2
29,20141127,2
29,20151126,2
29,20141225,2
29,20151225,2
